date,cases
2020-06-14,1168272
2020-06-14,1168283
2020-06-14,1168328
2020-06-14,1168674
2020-06-14,1168675
2020-06-14,1168682
2020-06-14,1168690
2020-06-14,1168692
2020-06-14,1168871
2020-06-14,1169311
2020-06-14,1169594
2020-06-14,1169869
2020-06-14,1169872
2020-06-14,1169874
2020-06-14,1170197
2020-06-14,1171229
2020-06-15,1171253
2020-06-15,1171275
2020-06-15,1171299
2020-06-15,1171300
2020-06-15,1171303
2020-06-15,1171336
2020-06-15,1171390
2020-06-15,1171407
2020-06-15,1171814
2020-06-15,1172006
2020-06-15,1172015
2020-06-15,1172027
2020-06-15,1172035
2020-06-15,1172373
2020-06-15,1172378
2020-06-15,1172385
2020-06-15,1172387
2020-06-15,1172530
2020-06-15,1172905
2020-06-15,1173132
2020-06-15,1173452
2020-06-15,1173455
2020-06-15,1173458
2020-06-15,1173639
2020-06-15,1174057
2020-06-16,1174084
2020-06-16,1174231
2020-06-16,1174282
2020-06-16,1174284
2020-06-16,1174286
2020-06-16,1174326
2020-06-16,1174350
2020-06-16,1174351
2020-06-16,1174355
2020-06-16,1174507
2020-06-16,1174885
2020-06-16,1174898
2020-06-16,1174899
2020-06-16,1174917
2020-06-16,1175218
2020-06-16,1175223
2020-06-16,1175225
2020-06-16,1175231
2020-06-16,1175396
2020-06-16,1175792
2020-06-16,1176138
2020-06-16,1176304
2020-06-16,1176308
2020-06-16,1176309
2020-06-16,1176528
2020-06-16,1177213
2020-06-17,1177246
2020-06-17,1177345
2020-06-17,1177457
2020-06-17,1177458
2020-06-17,1177505
2020-06-17,1177538
2020-06-17,1177539
2020-06-17,1177543
2020-06-17,1177887
2020-06-17,1178232
2020-06-17,1178246
2020-06-17,1178247
2020-06-17,1178260
2020-06-17,1178470
2020-06-17,1178471
2020-06-17,1178474
2020-06-17,1178477
2020-06-17,1178483
2020-06-17,1178622
2020-06-17,1179029
2020-06-17,1179329
2020-06-17,1179579
2020-06-17,1179582
2020-06-17,1179937
2020-06-17,1181146
2020-06-18,1181163
2020-06-18,1181286
2020-06-18,1181375
2020-06-18,1181378
2020-06-18,1181429
2020-06-18,1181473
2020-06-18,1181475
2020-06-18,1181480
2020-06-18,1181938
2020-06-18,1182518
2020-06-18,1182573
2020-06-18,1182574
2020-06-18,1182581
2020-06-18,1182909
2020-06-18,1182915
2020-06-18,1182917
2020-06-18,1182927
2020-06-18,1182928
2020-06-18,1183045
2020-06-18,1183551
2020-06-18,1183887
2020-06-18,1184232
2020-06-18,1184241
2020-06-18,1184245
2020-06-18,1184830
2020-06-18,1186287
2020-06-19,1186327
2020-06-19,1186435
2020-06-19,1186567
2020-06-19,1186578
2020-06-19,1186646
2020-06-19,1186696
2020-06-19,1187163
2020-06-19,1187933
2020-06-19,1187957
2020-06-19,1187959
2020-06-19,1187973
2020-06-19,1188304
2020-06-19,1188308
2020-06-19,1188314
2020-06-19,1188320
2020-06-19,1188435
2020-06-19,1188749
2020-06-19,1189166
2020-06-19,1189486
2020-06-19,1189487
2020-06-19,1189495
2020-06-19,1189802
2020-06-19,1191296
2020-06-20,1191326
2020-06-20,1191447
2020-06-20,1191528
2020-06-20,1191539
2020-06-20,1191715
2020-06-20,1191762
2020-06-20,1191764
2020-06-20,1191780
2020-06-20,1192591
2020-06-20,1193192
2020-06-20,1193202
2020-06-20,1193207
2020-06-20,1193220
2020-06-20,1193222
2020-06-20,1193230
2020-06-20,1193238
2020-06-20,1193239
2020-06-20,1193346
2020-06-20,1193647
2020-06-20,1194022
2020-06-20,1194342
2020-06-20,1194356
2020-06-20,1194358
2020-06-20,1194721
2020-06-20,1195930
2020-06-21,1195992
2020-06-21,1196042
2020-06-21,1196159
2020-06-21,1196178
2020-06-21,1196220
2020-06-21,1196222
2020-06-21,1196231
2020-06-21,1196872
2020-06-21,1197559
2020-06-21,1197578
2020-06-21,1197586
2020-06-21,1197592
2020-06-21,1197856
2020-06-21,1197857
2020-06-21,1197860
2020-06-21,1197866
2020-06-21,1197867
2020-06-21,1197943
2020-06-21,1198247
2020-06-21,1198624
2020-06-21,1198954
2020-06-21,1198964
2020-06-21,1198970
2020-06-21,1199304
2020-06-21,1200002
2020-06-22,1200040
2020-06-22,1200060
2020-06-22,1200093
2020-06-22,1200111
2020-06-22,1200112
2020-06-22,1200162
2020-06-22,1200163
2020-06-22,1200447
2020-06-22,1200984
2020-06-22,1200994
2020-06-22,1201002
2020-06-22,1201007
2020-06-22,1201231
2020-06-22,1201234
2020-06-22,1201249
2020-06-22,1201340
2020-06-22,1201651
2020-06-22,1201943
2020-06-22,1202258
2020-06-22,1202259
2020-06-22,1202260
2020-06-22,1202492
2020-06-22,1202813
2020-06-23,1202848
2020-06-23,1202991
2020-06-23,1203070
2020-06-23,1203089
2020-06-23,1203091
2020-06-23,1203154
2020-06-23,1203290
2020-06-23,1203291
2020-06-23,1203664
2020-06-23,1204167
2020-06-23,1204188
2020-06-23,1204193
2020-06-23,1204197
2020-06-23,1204418
2020-06-23,1204421
2020-06-23,1204422
2020-06-23,1204487
2020-06-23,1204783
2020-06-23,1205042
2020-06-23,1205288
2020-06-23,1205289
2020-06-23,1205290
2020-06-23,1205538
2020-06-23,1206338
2020-06-24,1206369
2020-06-24,1206479
2020-06-24,1206609
2020-06-24,1206639
2020-06-24,1206641
2020-06-24,1206730
2020-06-24,1206764
2020-06-24,1206765
2020-06-24,1206776
2020-06-24,1207293
2020-06-24,1207880
2020-06-24,1207895
2020-06-24,1207903
2020-06-24,1208016
2020-06-24,1208018
2020-06-24,1208030
2020-06-24,1208094
2020-06-24,1208394
2020-06-24,1208739
2020-06-24,1208953
2020-06-24,1208954
2020-06-24,1208967
2020-06-24,1209301
2020-06-24,1210610
2020-06-25,1210643
2020-06-25,1210743
2020-06-25,1210871
2020-06-25,1210893
2020-06-25,1210894
2020-06-25,1211021
2020-06-25,1211075
2020-06-25,1211076
2020-06-25,1211088
2020-06-25,1211169
2020-06-25,1211799
2020-06-25,1211807
2020-06-25,1211814
2020-06-25,1211819
2020-06-25,1212396
2020-06-25,1212397
2020-06-25,1212404
2020-06-25,1212407
2020-06-25,1212489
2020-06-25,1212783
2020-06-25,1213150
2020-06-25,1213471
2020-06-25,1213489
2020-06-25,1213496
2020-06-25,1213896
2020-06-25,1215594
2020-06-26,1215641
2020-06-26,1215717
2020-06-26,1215883
2020-06-26,1215978
2020-06-26,1215979
2020-06-26,1216072
2020-06-26,1216093
2020-06-26,1216094
2020-06-26,1216099
2020-06-26,1216576
2020-06-26,1216587
2020-06-26,1216596
2020-06-26,1216605
2020-06-26,1216901
2020-06-26,1216903
2020-06-26,1216914
2020-06-26,1216916
2020-06-26,1217026
2020-06-26,1217324
2020-06-26,1217635
2020-06-26,1218095
2020-06-26,1218118
2020-06-26,1218124
2020-06-26,1218543
2020-06-26,1219822
2020-06-27,1219889
2020-06-27,1220002
2020-06-27,1220107
2020-06-27,1220163
2020-06-27,1220331
2020-06-27,1220370
2020-06-27,1220372
2020-06-27,1220391
2020-06-27,1221979
2020-06-27,1222666
2020-06-27,1222688
2020-06-27,1222692
2020-06-27,1222701
2020-06-27,1222956
2020-06-27,1222957
2020-06-27,1222959
2020-06-27,1222981
2020-06-27,1223072
2020-06-27,1223348
2020-06-27,1223799
2020-06-27,1224210
2020-06-27,1224223
2020-06-27,1224234
2020-06-27,1224798
2020-06-27,1226002
2020-06-28,1226066
2020-06-28,1226107
2020-06-28,1226219
2020-06-28,1226304
2020-06-28,1226306
2020-06-28,1226566
2020-06-28,1226822
2020-06-28,1226845
2020-06-28,1226856
2020-06-28,1226879
2020-06-28,1227054
2020-06-28,1227057
2020-06-28,1227062
2020-06-28,1227106
2020-06-28,1227175
2020-06-28,1227494
2020-06-28,1227817
2020-06-28,1228142
2020-06-28,1228156
2020-06-28,1228170
2020-06-28,1228471
2020-06-28,1229226
2020-06-29,1229289
2020-06-29,1229313
2020-06-29,1229379
2020-06-29,1229446
2020-06-29,1229751
2020-06-29,1229752
2020-06-29,1230014
2020-06-29,1230024
2020-06-29,1230028
2020-06-29,1230030
2020-06-29,1230204
2020-06-29,1230205
2020-06-29,1230208
2020-06-29,1230233
2020-06-29,1230306
2020-06-29,1230499
2020-06-29,1230956
2020-06-29,1231247
2020-06-29,1231254
2020-06-29,1231263
2020-06-29,1231463
2020-06-29,1231878
2020-06-30,1231919
2020-06-30,1232046
2020-06-30,1232186
2020-06-30,1232220
2020-06-30,1232222
2020-06-30,1232424
2020-06-30,1232500
2020-06-30,1232518
2020-06-30,1233842
2020-06-30,1234340
2020-06-30,1234354
2020-06-30,1234357
2020-06-30,1234380
2020-06-30,1234506
2020-06-30,1234507
2020-06-30,1234521
2020-06-30,1234597
2020-06-30,1234844
2020-06-30,1235110
2020-06-30,1235379
2020-06-30,1235380
2020-06-30,1235384
2020-06-30,1235685
2020-06-30,1236412
2020-07-01,1236523
2020-07-01,1236623
2020-07-01,1236781
2020-07-01,1236833
2020-07-01,1236835
2020-07-01,1236984
2020-07-01,1237001
2020-07-01,1237003
2020-07-01,1237008
2020-07-01,1237549
2020-07-01,1238015
2020-07-01,1238034
2020-07-01,1238044
2020-07-01,1238055
2020-07-01,1238197
2020-07-01,1238198
2020-07-01,1238199
2020-07-01,1238242
2020-07-01,1238243
2020-07-01,1238293
2020-07-01,1238532
2020-07-01,1238761
2020-07-01,1239149
2020-07-01,1239151
2020-07-01,1239166
2020-07-01,1239554
2020-07-01,1240358
2020-07-02,1240395
2020-07-02,1240530
2020-07-02,1240695
2020-07-02,1240749
2020-07-02,1240750
2020-07-02,1240842
2020-07-02,1240868
2020-07-02,1240890
2020-07-02,1241808
2020-07-02,1242311
2020-07-02,1242334
2020-07-02,1242336
2020-07-02,1242340
2020-07-02,1242522
2020-07-02,1242525
2020-07-02,1242526
2020-07-02,1242572
2020-07-02,1242634
2020-07-02,1243016
2020-07-02,1243329
2020-07-02,1243655
2020-07-02,1243675
2020-07-02,1243688
2020-07-02,1244132
2020-07-02,1244816
2020-07-03,1244954
2020-07-03,1245047
2020-07-03,1245208
2020-07-03,1245289
2020-07-03,1245421
2020-07-03,1245442
2020-07-03,1245443
2020-07-03,1245448
2020-07-03,1246107
2020-07-03,1246553
2020-07-03,1246579
2020-07-03,1246588
2020-07-03,1246600
2020-07-03,1246801
2020-07-03,1246802
2020-07-03,1246809
2020-07-03,1246859
2020-07-03,1246860
2020-07-03,1246937
2020-07-03,1247308
2020-07-03,1247636
2020-07-03,1248086
2020-07-03,1248099
2020-07-03,1248119
2020-07-03,1248561
2020-07-03,1249248
2020-07-04,1249369
2020-07-04,1249463
2020-07-04,1249645
2020-07-04,1249741
2020-07-04,1249882
2020-07-04,1249899
2020-07-04,1249900
2020-07-04,1249928
2020-07-04,1250510
2020-07-04,1250932
2020-07-04,1250960
2020-07-04,1250966
2020-07-04,1250975
2020-07-04,1251198
2020-07-04,1251201
2020-07-04,1251253
2020-07-04,1251328
2020-07-04,1251587
2020-07-04,1251961
2020-07-04,1252381
2020-07-04,1252401
2020-07-04,1252417
2020-07-04,1253111
2020-07-05,1253234
2020-07-05,1253298
2020-07-05,1253478
2020-07-05,1253564
2020-07-05,1253567
2020-07-05,1253688
2020-07-05,1253690
2020-07-05,1253691
2020-07-05,1253930
2020-07-05,1253955
2020-07-05,1253966
2020-07-05,1253977
2020-07-05,1254212
2020-07-05,1254213
2020-07-05,1254216
2020-07-05,1254245
2020-07-05,1254306
2020-07-05,1254620
2020-07-05,1255033
2020-07-05,1255449
2020-07-05,1255478
2020-07-05,1255508
2020-07-05,1255872
2020-07-06,1255945
2020-07-06,1255969
2020-07-06,1256032
2020-07-06,1256089
2020-07-06,1256090
2020-07-06,1256165
2020-07-06,1256167
2020-07-06,1256386
2020-07-06,1256394
2020-07-06,1256412
2020-07-06,1256604
2020-07-06,1256605
2020-07-06,1256610
2020-07-06,1256656
2020-07-06,1256729
2020-07-06,1256960
2020-07-06,1257288
2020-07-06,1257679
2020-07-06,1257694
2020-07-06,1257715
2020-07-06,1258959
2020-07-06,1259274
2020-07-07,1259331
2020-07-07,1259443
2020-07-07,1259617
2020-07-07,1259686
2020-07-07,1259687
2020-07-07,1259738
2020-07-07,1259784
2020-07-07,1259785
2020-07-07,1259788
2020-07-07,1261163
2020-07-07,1261553
2020-07-07,1261596
2020-07-07,1261602
2020-07-07,1261606
2020-07-07,1261814
2020-07-07,1261817
2020-07-07,1261822
2020-07-07,1261842
2020-07-07,1261843
2020-07-07,1261879
2020-07-07,1262084
2020-07-07,1262316
2020-07-07,1262566
2020-07-07,1262567
2020-07-07,1262583
2020-07-07,1262924
2020-07-07,1263175
2020-07-08,1263264
2020-07-08,1263363
2020-07-08,1263551
2020-07-08,1263603
2020-07-08,1263604
2020-07-08,1263723
2020-07-08,1263733
2020-07-08,1263734
2020-07-08,1263735
2020-07-08,1264210
2020-07-08,1264607
2020-07-08,1264634
2020-07-08,1264650
2020-07-08,1264657
2020-07-08,1264794
2020-07-08,1264801
2020-07-08,1264804
2020-07-08,1264865
2020-07-08,1264902
2020-07-08,1265159
2020-07-08,1265446
2020-07-08,1265843
2020-07-08,1265845
2020-07-08,1265868
2020-07-08,1266251
2020-07-08,1266529
2020-07-09,1266630
2020-07-09,1266767
2020-07-09,1267007
2020-07-09,1267060
2020-07-09,1267063
2020-07-09,1267192
2020-07-09,1267204
2020-07-09,1267212
2020-07-09,1267219
2020-07-09,1267882
2020-07-09,1268324
2020-07-09,1268357
2020-07-09,1268362
2020-07-09,1268366
2020-07-09,1268559
2020-07-09,1268566
2020-07-09,1268576
2020-07-09,1268623
2020-07-09,1268624
2020-07-09,1268676
2020-07-09,1268953
2020-07-09,1269396
2020-07-09,1269951
2020-07-09,1269982
2020-07-09,1270006
2020-07-09,1270549
2020-07-09,1271082
2020-07-10,1271179
2020-07-10,1271303
2020-07-10,1271633
2020-07-10,1271724
2020-07-10,1271726
2020-07-10,1271831
2020-07-10,1271847
2020-07-10,1271855
2020-07-10,1271859
2020-07-10,1272480
2020-07-10,1272875
2020-07-10,1272925
2020-07-10,1272935
2020-07-10,1272958
2020-07-10,1273172
2020-07-10,1273185
2020-07-10,1273188
2020-07-10,1273257
2020-07-10,1273309
2020-07-10,1273571
2020-07-10,1273989
2020-07-10,1274603
2020-07-10,1274656
2020-07-10,1274669
2020-07-10,1275521
2020-07-10,1275855
2020-07-11,1275929
2020-07-11,1276056
2020-07-11,1276348
2020-07-11,1276464
2020-07-11,1276467
2020-07-11,1276610
2020-07-11,1276640
2020-07-11,1276642
2020-07-11,1276645
2020-07-11,1277303
2020-07-11,1277681
2020-07-11,1277741
2020-07-11,1277744
2020-07-11,1277768
2020-07-11,1278044
2020-07-11,1278048
2020-07-11,1278106
2020-07-11,1278148
2020-07-11,1278413
2020-07-11,1278815
2020-07-11,1279407
2020-07-11,1279426
2020-07-11,1279443
2020-07-11,1279812
2020-07-12,1279920
2020-07-12,1279982
2020-07-12,1280193
2020-07-12,1280333
2020-07-12,1280334
2020-07-12,1280387
2020-07-12,1280388
2020-07-12,1280636
2020-07-12,1280676
2020-07-12,1280682
2020-07-12,1280704
2020-07-12,1280892
2020-07-12,1280911
2020-07-12,1280915
2020-07-12,1280980
2020-07-12,1281061
2020-07-12,1281366
2020-07-12,1281908
2020-07-12,1282606
2020-07-12,1282629
2020-07-12,1282663
2020-07-12,1282971
2020-07-13,1283023
2020-07-13,1283066
2020-07-13,1283143
2020-07-13,1283193
2020-07-13,1283200
2020-07-13,1283259
2020-07-13,1283261
2020-07-13,1283420
2020-07-13,1283451
2020-07-13,1283456
2020-07-13,1283473
2020-07-13,1283707
2020-07-13,1283711
2020-07-13,1283794
2020-07-13,1283895
2020-07-13,1284265
2020-07-13,1284556
2020-07-13,1285012
2020-07-13,1285020
2020-07-13,1285034
2020-07-13,1287079
2020-07-13,1287185
2020-07-14,1287197
2020-07-14,1287421
2020-07-14,1287580
2020-07-14,1287633
2020-07-14,1287634
2020-07-14,1287698
2020-07-14,1287789
2020-07-14,1287790
2020-07-14,1289415
2020-07-14,1289827
2020-07-14,1289850
2020-07-14,1289863
2020-07-14,1289873
2020-07-14,1290042
2020-07-14,1290043
2020-07-14,1290048
2020-07-14,1290079
2020-07-14,1290150
2020-07-14,1290449
2020-07-14,1290755
2020-07-14,1291168
2020-07-14,1291169
2020-07-14,1291177
2020-07-14,1291843
2020-07-14,1292013
2020-07-15,1292214
2020-07-15,1292421
2020-07-15,1292655
2020-07-15,1292707
2020-07-15,1292810
2020-07-15,1292834
2020-07-15,1292835
2020-07-15,1293186
2020-07-15,1293243
2020-07-15,1293259
2020-07-15,1293291
2020-07-15,1293405
2020-07-15,1293409
2020-07-15,1293410
2020-07-15,1293510
2020-07-15,1293563
2020-07-15,1293830
2020-07-15,1294063
2020-07-15,1294700
2020-07-15,1294706
2020-07-15,1294716
2020-07-15,1295591
2020-07-15,1295903
2020-07-16,1295958
2020-07-16,1296218
2020-07-16,1296450
2020-07-16,1296576
2020-07-16,1296577
2020-07-16,1296711
2020-07-16,1296742
2020-07-16,1296743
2020-07-16,1297670
2020-07-16,1298204
2020-07-16,1298231
2020-07-16,1298244
2020-07-16,1298406
2020-07-16,1298413
2020-07-16,1298519
2020-07-16,1298842
2020-07-16,1299217
2020-07-16,1299858
2020-07-16,1299877
2020-07-16,1299896
2020-07-16,1301257
2020-07-16,1301544
2020-07-17,1301697
2020-07-17,1301923
2020-07-17,1302190
2020-07-17,1302276
2020-07-17,1302284
2020-07-17,1302421
2020-07-17,1302453
2020-07-17,1302987
2020-07-17,1303570
2020-07-17,1303599
2020-07-17,1303615
2020-07-17,1303630
2020-07-17,1303860
2020-07-17,1303861
2020-07-17,1303881
2020-07-17,1303947
2020-07-17,1304046
2020-07-17,1304320
2020-07-17,1304659
2020-07-17,1305436
2020-07-17,1305460
2020-07-17,1305479
2020-07-17,1306879
2020-07-17,1307147
2020-07-18,1307285
2020-07-18,1307559
2020-07-18,1307857
2020-07-18,1307955
2020-07-18,1308085
2020-07-18,1308134
2020-07-18,1308138
2020-07-18,1308146
2020-07-18,1308982
2020-07-18,1309511
2020-07-18,1309536
2020-07-18,1309550
2020-07-18,1309582
2020-07-18,1309813
2020-07-18,1309819
2020-07-18,1309825
2020-07-18,1309988
2020-07-18,1309989
2020-07-18,1310092
2020-07-18,1310445
2020-07-18,1310757
2020-07-18,1311556
2020-07-18,1311570
2020-07-18,1311589
2020-07-18,1311873
2020-07-19,1311975
2020-07-19,1312105
2020-07-19,1312301
2020-07-19,1312399
2020-07-19,1312405
2020-07-19,1312518
2020-07-19,1312519
2020-07-19,1312536
2020-07-19,1312738
2020-07-19,1312757
2020-07-19,1312779
2020-07-19,1312799
2020-07-19,1313048
2020-07-19,1313052
2020-07-19,1313059
2020-07-19,1313183
2020-07-19,1313310
2020-07-19,1313649
2020-07-19,1313962
2020-07-19,1314851
2020-07-19,1314862
2020-07-19,1314886
2020-07-19,1315077
2020-07-20,1315140
2020-07-20,1315204
2020-07-20,1315299
2020-07-20,1315418
2020-07-20,1315419
2020-07-20,1315509
2020-07-20,1315529
2020-07-20,1315778
2020-07-20,1315802
2020-07-20,1315820
2020-07-20,1315830
2020-07-20,1316048
2020-07-20,1316051
2020-07-20,1316068
2020-07-20,1316142
2020-07-20,1316143
2020-07-20,1316287
2020-07-20,1316645
2020-07-20,1316891
2020-07-20,1317658
2020-07-20,1317661
2020-07-20,1317667
2020-07-20,1322248
2020-07-20,1322358
2020-07-21,1322466
2020-07-21,1322909
2020-07-21,1323105
2020-07-21,1323121
2020-07-21,1323274
2020-07-21,1323363
2020-07-21,1323365
2020-07-21,1325445
2020-07-21,1325967
2020-07-21,1325972
2020-07-21,1325986
2020-07-21,1325992
2020-07-21,1326182
2020-07-21,1326197
2020-07-21,1326319
2020-07-21,1326504
2020-07-21,1326783
2020-07-21,1326918
2020-07-21,1327599
2020-07-21,1327600
2020-07-21,1327607
2020-07-21,1328965
2020-07-21,1329096
2020-07-22,1329235
2020-07-22,1329380
2020-07-22,1329705
2020-07-22,1329757
2020-07-22,1329759
2020-07-22,1329985
2020-07-22,1330025
2020-07-22,1330026
2020-07-22,1330037
2020-07-22,1330621
2020-07-22,1331075
2020-07-22,1331111
2020-07-22,1331130
2020-07-22,1331166
2020-07-22,1331294
2020-07-22,1331295
2020-07-22,1331297
2020-07-22,1331417
2020-07-22,1331419
2020-07-22,1331582
2020-07-22,1331981
2020-07-22,1332108
2020-07-22,1333102
2020-07-22,1333143
2020-07-22,1333167
2020-07-22,1334524
2020-07-22,1334750
2020-07-23,1334890
2020-07-23,1335443
2020-07-23,1335773
2020-07-23,1335881
2020-07-23,1336127
2020-07-23,1336175
2020-07-23,1336178
2020-07-23,1336189
2020-07-23,1337187
2020-07-23,1337756
2020-07-23,1337785
2020-07-23,1337799
2020-07-23,1337816
2020-07-23,1338096
2020-07-23,1338100
2020-07-23,1338111
2020-07-23,1338240
2020-07-23,1338241
2020-07-23,1338409
2020-07-23,1338789
2020-07-23,1339041
2020-07-23,1340071
2020-07-23,1340108
2020-07-23,1340146
2020-07-23,1342761
2020-07-23,1343058
2020-07-24,1343222
2020-07-24,1343661
2020-07-24,1343930
2020-07-24,1344034
2020-07-24,1344039
2020-07-24,1344269
2020-07-24,1344309
2020-07-24,1344311
2020-07-24,1344321
2020-07-24,1345383
2020-07-24,1346198
2020-07-24,1346231
2020-07-24,1346249
2020-07-24,1346256
2020-07-24,1346562
2020-07-24,1346568
2020-07-24,1346666
2020-07-24,1346668
2020-07-24,1346831
2020-07-24,1347249
2020-07-24,1347478
2020-07-24,1348590
2020-07-24,1348621
2020-07-24,1348639
2020-07-24,1350894
2020-07-24,1351114
2020-07-25,1351221
2020-07-25,1351717
2020-07-25,1351987
2020-07-25,1352068
2020-07-25,1352070
2020-07-25,1352351
2020-07-25,1352399
2020-07-25,1352400
2020-07-25,1352408
2020-07-25,1353538
2020-07-25,1354319
2020-07-25,1354344
2020-07-25,1354370
2020-07-25,1354389
2020-07-25,1354641
2020-07-25,1354643
2020-07-25,1354669
2020-07-25,1354773
2020-07-25,1354777
2020-07-25,1354968
2020-07-25,1355426
2020-07-25,1355739
2020-07-25,1356858
2020-07-25,1356887
2020-07-25,1356906
2020-07-25,1357168
2020-07-26,1357288
2020-07-26,1357517
2020-07-26,1357706
2020-07-26,1357783
2020-07-26,1357789
2020-07-26,1357920
2020-07-26,1357925
2020-07-26,1357933
2020-07-26,1358238
2020-07-26,1358269
2020-07-26,1358280
2020-07-26,1358304
2020-07-26,1358578
2020-07-26,1358579
2020-07-26,1358594
2020-07-26,1358727
2020-07-26,1358741
2020-07-26,1358878
2020-07-26,1359462
2020-07-26,1359725
2020-07-26,1361009
2020-07-26,1361032
2020-07-26,1361046
2020-07-26,1361184
2020-07-27,1361321
2020-07-27,1361505
2020-07-27,1361620
2020-07-27,1361685
2020-07-27,1361689
2020-07-27,1361801
2020-07-27,1361802
2020-07-27,1361807
2020-07-27,1362147
2020-07-27,1362174
2020-07-27,1362187
2020-07-27,1362199
2020-07-27,1362453
2020-07-27,1362466
2020-07-27,1362473
2020-07-27,1362556
2020-07-27,1362557
2020-07-27,1362771
2020-07-27,1363214
2020-07-27,1363423
2020-07-27,1364543
2020-07-27,1364581
2020-07-27,1364597
2020-07-27,1370958
2020-07-27,1371000
2020-07-28,1371064
2020-07-28,1371659
2020-07-28,1371853
2020-07-28,1371877
2020-07-28,1371880
2020-07-28,1372072
2020-07-28,1372181
2020-07-28,1372185
2020-07-28,1372190
2020-07-28,1374741
2020-07-28,1375374
2020-07-28,1375408
2020-07-28,1375416
2020-07-28,1375427
2020-07-28,1375595
2020-07-28,1375596
2020-07-28,1375607
2020-07-28,1375656
2020-07-28,1375662
2020-07-28,1375867
2020-07-28,1376204
2020-07-28,1376339
2020-07-28,1377443
2020-07-28,1377445
2020-07-28,1377450
2020-07-28,1379278
2020-07-28,1379349
2020-07-29,1379481
2020-07-29,1380166
2020-07-29,1380416
2020-07-29,1380458
2020-07-29,1380465
2020-07-29,1380748
2020-07-29,1380778
2020-07-29,1380784
2020-07-29,1381509
2020-07-29,1382193
2020-07-29,1382245
2020-07-29,1382254
2020-07-29,1382291
2020-07-29,1382493
2020-07-29,1382501
2020-07-29,1382555
2020-07-29,1382568
2020-07-29,1382791
2020-07-29,1383293
2020-07-29,1383404
2020-07-29,1384555
2020-07-29,1384578
2020-07-29,1384592
2020-07-29,1386623
2020-07-29,1386906
2020-07-30,1387070
2020-07-30,1387773
2020-07-30,1388057
2020-07-30,1388127
2020-07-30,1388140
2020-07-30,1388434
2020-07-30,1388491
2020-07-30,1388495
2020-07-30,1388505
2020-07-30,1389897
2020-07-30,1390799
2020-07-30,1390856
2020-07-30,1390875
2020-07-30,1390888
2020-07-30,1391176
2020-07-30,1391180
2020-07-30,1391196
2020-07-30,1391354
2020-07-30,1391363
2020-07-30,1391610
2020-07-30,1392122
2020-07-30,1392325
2020-07-30,1393507
2020-07-30,1393548
2020-07-30,1393562
2020-07-30,1396351
2020-07-30,1396652
2020-07-31,1396815
2020-07-31,1397450
2020-07-31,1397715
2020-07-31,1397793
2020-07-31,1397797
2020-07-31,1398046
2020-07-31,1398137
2020-07-31,1398146
2020-07-31,1398155
2020-07-31,1399532
2020-07-31,1400402
2020-07-31,1400467
2020-07-31,1400488
2020-07-31,1400573
2020-07-31,1400955
2020-07-31,1400959
2020-07-31,1400978
2020-07-31,1401061
2020-07-31,1401070
2020-07-31,1401412
2020-07-31,1402027
2020-07-31,1402282
2020-07-31,1403638
2020-07-31,1403658
2020-07-31,1403682
2020-07-31,1406774
2020-07-31,1407076
2020-08-01,1407165
2020-08-01,1407849
2020-08-01,1408119
2020-08-01,1408186
2020-08-01,1408216
2020-08-01,1408448
2020-08-01,1408512
2020-08-01,1408525
2020-08-01,1408534
2020-08-01,1409880
2020-08-01,1410835
2020-08-01,1410911
2020-08-01,1410949
2020-08-01,1411328
2020-08-01,1411331
2020-08-01,1411344
2020-08-01,1411423
2020-08-01,1411441
2020-08-01,1411779
2020-08-01,1412436
2020-08-01,1412640
2020-08-01,1413935
2020-08-01,1413962
2020-08-01,1413988
2020-08-01,1414246
2020-08-02,1414372
2020-08-02,1414681
2020-08-02,1414827
2020-08-02,1414913
2020-08-02,1414923
2020-08-02,1415048
2020-08-02,1415056
2020-08-02,1415067
2020-08-02,1415307
2020-08-02,1415417
2020-08-02,1415438
2020-08-02,1415482
2020-08-02,1415777
2020-08-02,1415784
2020-08-02,1415802
2020-08-02,1415817
2020-08-02,1416248
2020-08-02,1416906
2020-08-02,1417144
2020-08-02,1418369
2020-08-02,1418414
2020-08-02,1418420
2020-08-02,1418723
2020-08-03,1418808
2020-08-03,1418956
2020-08-03,1419075
2020-08-03,1419111
2020-08-03,1419137
2020-08-03,1419238
2020-08-03,1419245
2020-08-03,1419255
2020-08-03,1419764
2020-08-03,1419839
2020-08-03,1419848
2020-08-03,1419901
2020-08-03,1420139
2020-08-03,1420144
2020-08-03,1420161
2020-08-03,1420175
2020-08-03,1420486
2020-08-03,1421034
2020-08-03,1421187
2020-08-03,1422262
2020-08-03,1422269
2020-08-03,1422278
2020-08-03,1430810
2020-08-03,1430848
2020-08-04,1430880
2020-08-04,1431674
2020-08-04,1431710
2020-08-04,1431715
2020-08-04,1431923
2020-08-04,1432130
2020-08-04,1432131
2020-08-04,1432144
2020-08-04,1435520
2020-08-04,1436399
2020-08-04,1436474
2020-08-04,1436483
2020-08-04,1436529
2020-08-04,1436688
2020-08-04,1436691
2020-08-04,1436701
2020-08-04,1436870
2020-08-04,1436886
2020-08-04,1437258
2020-08-04,1437833
2020-08-04,1437939
2020-08-04,1438762
2020-08-04,1438772
2020-08-04,1438773
2020-08-04,1444533
